mean_reward,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
483.4,1762202890,,False,1,5bc08_00000,2025-11-03_14-48-10,19.9413800239563,19.9413800239563,93242,FrankBook.local,127.0.0.1,19.9413800239563,1
