mean_reward,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
500.0,1762204386,,False,1,b4d0d_00008,2025-11-03_15-13-06,19.742126941680908,19.742126941680908,94768,FrankBook.local,127.0.0.1,19.742126941680908,1
