mean_reward,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
443.0,1762202950,,False,1,7ce3e_00003,2025-11-03_14-49-10,24.70317006111145,24.70317006111145,93387,FrankBook.local,127.0.0.1,24.70317006111145,1
