mean_reward,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
500.0,1762205209,,False,1,936d8_00002,2025-11-03_15-26-49,98.03967308998108,98.03967308998108,95094,FrankBook.local,127.0.0.1,98.03967308998108,1
