mean_reward,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
500.0,1762203001,,False,1,9d8a2_00000,2025-11-03_14-50-01,20.59543013572693,20.59543013572693,93520,FrankBook.local,127.0.0.1,20.59543013572693,1
