mean_reward,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
438.8,1762202890,,False,1,5bc08_00003,2025-11-03_14-48-10,20.107972860336304,20.107972860336304,93245,FrankBook.local,127.0.0.1,20.107972860336304,1
