mean_reward,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
196.6,1762203001,,False,1,9d8a2_00001,2025-11-03_14-50-01,20.722668886184692,20.722668886184692,93518,FrankBook.local,127.0.0.1,20.722668886184692,1
