mean_reward,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
495.8,1762205284,,False,1,936d8_00000,2025-11-03_15-28-04,173.03944325447083,173.03944325447083,95093,FrankBook.local,127.0.0.1,173.03944325447083,1
