mean_reward,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
362.2,1762202894,,False,1,5bc08_00002,2025-11-03_14-48-14,24.55064606666565,24.55064606666565,93244,FrankBook.local,127.0.0.1,24.55064606666565,1
