mean_reward,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
500.0,1762204053,,False,1,0e48a_00001,2025-11-03_15-07-33,24.93194007873535,24.93194007873535,94050,FrankBook.local,127.0.0.1,24.93194007873535,1
