mean_reward,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
500.0,1762202668,,False,1,cf52e_00003,2025-11-03_14-44-28,33.42924499511719,33.42924499511719,92809,FrankBook.local,127.0.0.1,33.42924499511719,1
