mean_reward,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
500.0,1762204136,,False,1,420ed_00001,2025-11-03_15-08-56,20.428878784179688,20.428878784179688,94288,FrankBook.local,127.0.0.1,20.428878784179688,1
