mean_reward,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-43.388292074292636,1762206178,,False,1,3e4e6_00011,2025-11-03_15-42-58,102.37149286270142,102.37149286270142,96189,FrankBook.local,127.0.0.1,102.37149286270142,1
