mean_reward,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
467.2,1762202720,,False,1,f301e_00002,2025-11-03_14-45-20,26.09502911567688,26.09502911567688,92949,FrankBook.local,127.0.0.1,26.09502911567688,1
