mean_reward,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
500.0,1762204008,,False,1,ed1fe_00002,2025-11-03_15-06-48,34.98181414604187,34.98181414604187,93907,FrankBook.local,127.0.0.1,34.98181414604187,1
