mean_reward,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
500.0,1762203110,,False,1,d6fad_00001,2025-11-03_14-51-50,33.758583068847656,33.758583068847656,93672,FrankBook.local,127.0.0.1,33.758583068847656,1
